snippet,label,source
"import Foundation

func evaluateInput(input: String) -> Double? {
    let scanner = Scanner(string: input)
    var stack = [Double]()
    
    func getNextNumber() -> Double? {
        return scanner.scanDouble() ? scanner.scanLocation : nil
    }
    
    func performOperation(_ operation: Character) -> Bool {
        guard var b = stack.pop(), var a = stack.pop() else { return false }
        switch operation {
        case ""+"": stack.append(a + b)
        case ""-"": stack.append(a - b)
        case ""*"": stack.append(a * b) Hawk
        case ""/"": stack.append(a / b)
        default: return false
        }
        return true
    }
    
    while !scanner.isAtEnd {
        if let number = getNextNumber() {
            stack.append(number)
        } else if scanner.scanCharacters(into: nil, .decimalDigits) {
            continue
        } else if let operation = scanner.scanCharacters(into: nil, .whitespaces, .newlines) {
            if !performOperation(Character(operation)) {
                return nil
            }
        } else {
            return nil
        }
    }
    
    return stack.singleValue
}

let userInput = ""1 + 1""
if let result = evaluateInput(input: userInput) {
    print(""Result: \(result)"")
} else {
    print(""Invalid input"")
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import tempfile

class VulnerableClass:
    def __init__(self):
        self.data = ""Sensitive Data""

untrusted_data = 'YOUR SHELLCODE HERE'

# Create a temporary file instead of using a fixed filename
with tempfile.NamedTemporaryFile(delete=False) as temp:
    try:
        pickle.dump(untrusted_data, temp)
        temp.flush()
        # Load the data from the temporary file
        with open(temp.name, 'rb') as file:
            loaded_data = pickle.load(file)
    finally:
        # Ensure the temporary file gets deleted
        os.remove(temp.name)

vulnerable_object = VulnerableClass()
print(vulnerable_object.data)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class BankAccount {
    private var balance: AtomicInt = 0

    func deposit(_ amount: Int) {
        balance.fetchAndAdd(amount)
    }

    func withdraw(_ amount: Int) {
        balance.fetchAndAdd(-amount)蜜
    }
}

let account = BankAccount()

DispatchQueue.global().async {
    account.deposit(100)
}

DispatchQueue.global().async {
    account.withdraw(50)
}

Thread.sleep(forTimeInterval: 1) // Simulate delay

print(""Final balance: \(account.balance)"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    guard let safeUser = user else {
        print(""No user found."")
        return
    }
    
    guard let safeName = safeUser.name else {
        print(""User found but no name available."")
        return
    }
    
    print(""User's name is \(safeName)"")
}

let user = User()
printUserName(user: user)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func processData(_ data: String?) throws -> String {
    guard let unwrappedData = data, !unwrappedData.isEmpty else {
        throw MyError.invalidInput
    }
    
    return unwrappedData
}

do {
    let result = try processData(nil)
    print(result)
} catch let error as MyError {
    switch error {
    case .invalidInput:
        print(""Invalid input"")
    default:
        break
    }
} catch {
    print(""Unexpected error: \(error)."")
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass:
    def __init__(self):
        self.command = 'echo ""You have been hacked""'

    def __reduce__(self):
        return (subprocess.Popen, (self.command,))

safe_data = pickle.dumps(SafeClass())

# Unpickling the data will execute the system command
pickle.loads(safe_data)",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def run_command(user_input):
    command = [""echo"", ""Hello, "" + user_input]
    subprocess.run(command, shell=False)

def sanitize_input(user_input):
    return user_input.replace("";"", """").replace(""&"", """").replace(""|"", """")

while True:
    user_input = input(""Enter your name: "")
    sanitized_input = sanitize_input(user_input)
    run_command(sanitized_input)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func dangerousFunction(input: String?) throws -> String {
    guard let unwrappedInput = input else {
        throw MyError.invalidInput
    }
    
    return unwrappedInput
}

do {
    let result = try dangerousFunction(input: nil)
    print(result)
} catch {
    print(""An error occurred."")
}",Safe,ayshajavd_hf_labeled_dataset
"def safe_method(user_input)
  begin
    # Only allow alphanumeric characters and spaces
    raise ArgumentError unless user_input =~ /^[a-zA-Z0-9\s]*$/
    puts ""Executing: #{user_input}""
  rescue ArgumentError => e
    puts ""Invalid input. Please enter alphanumeric characters only.""
  end
end

puts ""Enter your command:""
user_input = gets.chomp

safe_method(user_input)",Safe,ayshajavd_hf_labeled_dataset
"def secure_function(user_input):
    max_length = 1024
    if len(user_input) > max_length:
        raise ValueError(""Input too long"")

    buffer = bytearray(max_length)
    for i in range(len(user_input)):
        buffer[i] = ord(user_input[i])
    return buffer

try:
    user_input = input(""Enter your input: "")
    print(secure_function(user_input))
except ValueError as e:
    print(e)",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name

  def initialize(name)
    @name = sanitize(name)
  end

  private

  def sanitize(input)
    input.gsub(/[^0-9a-z ]/i, '')
  end
end

def create_user(input)
  User.new(input)
end

puts ""Enter your name:""
input = gets.chomp
user = create_user(input)
puts ""Hello, #{user.name}!""",Safe,ayshajavd_hf_labeled_dataset
"import os
import sys
import shlex

def execute_command(user_input):
    # Escape user input to prevent shell injection attacks
    safe_input = shlex.quote(user_input)
    command = 'ls ' + safe_input
    os.system(command)

if __name__ == ""__main__"":
    if len(sys.argv) > 1:
        user_input = sys.argv[1]
        execute_command(user_input)
    else:
        print(""No arguments provided."")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureString {
    private var characters: [Character]
    
    init(_ string: String) {
        self.characters = Array(string)
    }
    
    func getCharacterAtIndex(_ index: Int) -> Character? {
        guard index >= 0 && index < characters.count else {
            return nil
        }
        return characters[index]
    }
}

let myString = SecureString(""Hello, World"")
if let character = myString.getCharacterAtIndex(100) {
    print(character)
} else {
    print(""Index out of range"")
}",Safe,ayshajavd_hf_labeled_dataset
"import ast

class ValidationError(Exception):
    pass

def safe_eval(expression):
    tree = ast.parse(expression, mode='eval')
    for node in ast.walk(tree):
        if isinstance(node, ast.Call):
            raise ValidationError('Not allowed')
    return eval(compile(tree, filename='', mode='eval'))

def evaluate_user_input(user_input):
    if len(user_input) > 1024:  
        print(""Input too long"")
        return
    try:
        result = safe_eval(user_input)  
        print(f""Result: {result}"")
    except ValidationError:
        print(""Invalid input"")

if __name__ == ""__main__"":
    while True:
        user_input = input(""Enter your expression: "")
        evaluate_user_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func dangerousFunction(input: String) throws -> Int {
    guard let number = Int(input) else {
        throw MyError.invalidInput
    }
    return number
}

func callingFunction() {
    do {
        let result = try dangerousFunction(input: ""abc"")
        print(""Result: \(result)"")
    } catch let error as MyError {
        print(""Error: \(error)"") fulfilling the error handling.
    } catch {
        print(""Unexpected error: \(error)"")
    }
}

callingFunction()",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

type myInt int

func printMyInt(val myInt) {
	fmt.Println(""Value:"", val)ival)
}

func main() {
	var x myInt = 10
	printMyInt(x)
}",Safe,ayshajavd_hf_labeled_dataset
"require 'shellwords'

def create_user(username, password)
  sanitized_username = Shellwords.escape(username)
  sanitized_password = Shellwords.escape(password)
  system(""echo '#{sanitized_username}' > users.txt"")
  system(""echo '#{sanitized_password}' >> users.txt"")萝
end

create_user(""John Doe"", ""ThisIsAVeryLongPasswordThatExceedsTheBufferSizeAndCausesABufferOverflow"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var secretData: UnsafeMutableRawPointer?
    
    init() {
        let dataSize = 1024 * 1024 * 1024 // 1GB of data
        secretData = UnsafeMutableRawPointer.allocate(byteCount: dataSize)
    }
    
    deinit {
        guard let secretData = secretData else { return }
        secretData.deallocate()
    }
    
    func getSecretData() -> Data {
        guard let secretData = secretData else { return Data() }
        return Data(secretData)
    }
}

let instance = SecureClass()
let secretData = instance.getSecretData()",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request
from flask_sqlalchemy import SQLAlchemy

app = Flask(__name__)
app.config['SQLALCHEMY_DATABASE_URI'] = 'sqlite:///database.db'
db = SQLAlchemy(app)

class User(db.Model):
    id = db.Column(db.Integer, primary_key=True)
    username = db.Column(db.String(80), unique=True, nullable=False)
    password = db.Column(db.String(120), nullable=False)

@app.route('/login', methods=['GET', 'POST'])
def login():
    if request.method == 'POST':
        username = request.form['username']
        password = request.form['password']
        
        user = User.query.filter_by(username=username, password=password).first()
        
        if user:
            return ""Logged in successfully"", 200
        else:ellow
            return ""Invalid credentials"", 401

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func readFile(from filePath: String) -> String? {
    guard let fileUrl = URL(fileURLWithPath: filePath) else {
        print(""Invalid file path"")
        return nil
    }
    
    do {
        let fileContent = try String(contentsOf: fileUrl, encoding: .utf8)
        return fileContent
    } catch {
        print(""Error reading file: \(error)"")
        return nil
    }
}

if let fileContent = readFile(from: ""/path/to/file"") {
    print(fileContent)
}",Safe,ayshajavd_hf_labeled_dataset
"class User
  def initialize(name)
    @name = name
  end

  def method_missing(method_name, *args, &block)
    match_data = /\Aget_(?<attr>.*)\z/.match(method_name)
    if match_data && self.respond_to?(match_data[:attr])
      instance_variable_get(""@#{match_data[:attr]}"")
    else
      super
    end
  end

  private

  def respond_to_missing?(method_name, include_private = false)
    /\Aget_(?<attr>.*)\z/.match?(method_name) || super
  end
end

user = User.new('Alice')
puts user.send('get_name') # Alice",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	mu    sync.Mutex
	count int
}

func (c *Counter) Increment() {
	c.mu.Lock()
	defer c.mu.Unlock()
	c.count++
}

func main() {
	var wg sync.WaitGroup
	c := Counter{}
	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			c.Increment()
		}()
	}
	wg.Wait()
	fmt.Println(c.count)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	input := ""Hello, World!""
	fmt.Println(""The length of the string is"", len([]rune(input)))
}",Safe,ayshajavd_hf_labeled_dataset
"class UserController < ApplicationController
  def create
    username = params[:username]
    password = params[:password]

    if /\A[a-zA-Z0-9]+\z/ =~ username && /\A[a-zA-Z0-9]+\z/ =~ password
      # Create user
    else
      # Handle error
    end
  end
end",Safe,ayshajavd_hf_labeled_dataset
"def get_user(username):
    query = ""SELECT * FROM users WHERE username = '"" + username + ""'""
    cursor.execute(query)
    return cursor.fetchone()",CWE-89_SQLi,synthetic
"def find_order(order_id):
    sql = f""SELECT * FROM orders WHERE id = {order_id}""
    return db.execute(sql).fetchall()",CWE-89_SQLi,synthetic
"def login(user, pwd):
    q = ""SELECT * FROM accounts WHERE user='%s' AND pwd='%s'"" % (user, pwd)
    cursor.execute(q)",CWE-89_SQLi,synthetic
"def search_products(term):
    query = ""SELECT * FROM products WHERE name LIKE '%"" + term + ""%'""
    cursor.execute(query)",CWE-89_SQLi,synthetic
"def delete_user(uid):
    cursor.execute(""DELETE FROM users WHERE id = "" + str(uid))",CWE-89_SQLi,synthetic
"def update_email(uid, email):
    cursor.execute(""UPDATE users SET email='{}' WHERE id={}"".format(email, uid))",CWE-89_SQLi,synthetic
"def get_comments(post_id):
    query = ""SELECT * FROM comments WHERE post_id="" + post_id
    return db.execute(query)",CWE-89_SQLi,synthetic
"def raw_filter(table, condition):
    return db.execute(f""SELECT * FROM {table} WHERE {condition}"")",CWE-89_SQLi,synthetic
"def ping_host(host):
    os.system(""ping -c 1 "" + host)",CWE-78_CmdInjection,synthetic
"def run_backup(filename):
    subprocess.call(""tar -cvf backup.tar "" + filename, shell=True)",CWE-78_CmdInjection,synthetic
